activation_month,observation_month,months_since_activation,segment_level,persona,initial_subscription_group,activated_cohort_size,active_companies,at_risk_companies,churned_proxy_companies,never_monetized_companies,active_share_pct,at_risk_share_pct,churned_proxy_share_pct,never_monetized_share_pct,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,total_revenue,revenue_per_original_activated_company
2025-10-01,2025-11-01,1,initial_plan,ALL,business,28,25,3,0,0,89.29,10.71,0.0,0.0,1859.00000000000000000000,1686.55161889122239666000,2.40000000000000000000,348.58890037643838100575,3896.54051926766077766575,139.16216140241644
2025-10-01,2025-11-01,1,initial_plan,ALL,free,409,391,17,0,1,95.6,4.16,0.0,0.24,55.47115384600000000000,4157.28553648790596313500,138.46000000000000020000,5363.92822691835607613949,9715.14491725226203947449,23.753410555629003
2025-10-01,2025-11-01,1,initial_plan,ALL,plus,211,200,11,0,0,94.79,5.21,0.0,0.0,4047.36111750999999800000,7677.57832649287840496230,13.83999999999999994000,2340.35586585698663474066,14079.13530985986503764296,66.72575976236902
2025-10-01,2025-11-01,1,initial_plan,ALL,start,548,537,10,0,1,97.99,1.82,0.0,0.18,5266.34153355600000000000,7717.59646865659982745900,276.88000000000000000000,8597.33589551561718132451,21858.15389772821700878351,39.88714214913908
2025-10-01,2025-11-01,1,overall,ALL,ALL,1196,1153,41,0,2,96.4,3.43,0.0,0.17,11228.17380491199999800000,21239.01195052860659221630,431.58000000000000014000,16650.20888866739827321041,49548.97464410800486356671,41.428908565307694
2025-10-01,2025-11-01,1,persona,Automobile_Trade_Repair,ALL,53,53,0,0,0,100.0,0.0,0.0,0.0,793.00000000000000000000,1835.32457669688661170000,5.54000000000000000000,413.86883157698633411555,3047.73340827387294581555,57.50440392969572
2025-10-01,2025-11-01,1,persona,BTP,ALL,240,229,11,0,0,95.42,4.58,0.0,0.0,2855.02008008800000000000,7977.39505281176132839600,54.70000000000000000000,9530.45997881424716344660,20417.57511171400849184260,85.0732296321417
2025-10-01,2025-11-01,1,persona,Bankers_Insurance,ALL,15,14,1,0,0,93.33,6.67,0.0,0.0,62.00000000000000000000,83.69889317798391430000,206.36000000000000000000,86.34224987835617524730,438.40114305634008954730,29.226742870422676
2025-10-01,2025-11-01,1,persona,Bikers_Drivers,ALL,100,92,7,0,1,92.0,7.0,0.0,1.0,1215.32000000000000000000,1984.62761201683851212000,17.12000000000000000000,265.81945331287673401253,3482.88706532971524613253,34.82887065329715
2025-10-01,2025-11-01,1,persona,Cleaning_CallCenters,ALL,6,6,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,11.14929716700051100000,0.00000000000000000000,23.62791795726027949518,56.77721512426079049518,9.462869187376798
2025-10-01,2025-11-01,1,persona,Consultant,ALL,202,197,5,0,0,97.52,2.48,0.0,0.0,1379.12536667799999800000,2661.22837459641861168700,41.70000000000000000000,2420.80956450246580901031,6502.86330577688441869731,32.19239260285587
2025-10-01,2025-11-01,1,persona,Developer_IT,ALL,91,84,6,0,1,92.31,6.59,0.0,1.1,664.76526881700000000000,495.67145278570988425000,4.00000000000000040000,672.64761605808225504640,1837.08433766079213969640,20.18773997429442
2025-10-01,2025-11-01,1,persona,Media_Publishing,ALL,34,32,2,0,0,94.12,5.88,0.0,0.0,183.00000000000000000000,623.90428172279058851200,12.66000000000000000000,772.26872854684946741219,1591.83301026964005592419,46.81861794910706
2025-10-01,2025-11-01,1,persona,Medical_Professionals,ALL,14,14,0,0,0,100.0,0.0,0.0,0.0,113.00000000000000000000,62.11894687597317200000,4.00000000000000000000,134.62602711945206161300,313.74497399542523361300,22.410355285387517
2025-10-01,2025-11-01,1,persona,Others,ALL,191,185,6,0,0,96.86,3.14,0.0,0.0,1812.10483871000000000000,2742.99701873832076920230,7.11999999999999994000,957.70621807726030536135,5519.92807552558107450365,28.90014699228053
2025-10-01,2025-11-01,1,persona,Professeur,ALL,34,34,0,0,0,100.0,0.0,0.0,0.0,244.38384615400000000000,372.04167916443350530000,4.00000000000000000000,141.45958588493150632632,761.88511120336501162632,22.408385623628384
2025-10-01,2025-11-01,1,persona,Repair,ALL,8,8,0,0,0,100.0,0.0,0.0,0.0,58.00000000000000000000,38.48025372260762580000,0.00000000000000000000,30.27790857589041650860,126.75816229849804230860,15.844770287312254
2025-10-01,2025-11-01,1,persona,Restauration,ALL,28,27,1,0,0,96.43,3.57,0.0,0.0,262.71462365600000000000,274.76212486376801590000,6.81999999999999940000,158.68748703452056331420,702.98423555428857861420,25.106579841224594
2025-10-01,2025-11-01,1,persona,Retail,ALL,157,155,2,0,0,98.73,1.27,0.0,0.0,1282.73978080900000000000,1761.51113343257121197900,61.56000000000000040000,699.91804355068499073168,3805.72895779225620311068,24.240311833071694
2025-10-01,2025-11-01,1,persona,Wholesale,ALL,23,23,0,0,0,100.0,0.0,0.0,0.0,281.00000000000000000000,314.10125275554233007000,6.00000000000000000000,341.68927777753421156920,942.79053053307654163920,40.990892631872896
2025-10-01,2025-11-01,1,persona_x_initial_plan,Automobile_Trade_Repair,business,5,5,0,0,0,100.0,0.0,0.0,0.0,339.00000000000000000000,236.35437810143625000000,1.54000000000000000000,28.77512929205479517375,605.66950739349104517375,121.1339014786982
2025-10-01,2025-11-01,1,persona_x_initial_plan,Automobile_Trade_Repair,free,15,15,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,282.68400346800967190000,4.00000000000000000000,116.63462561917809128700,403.31862908718776318700,26.88790860581252
2025-10-01,2025-11-01,1,persona_x_initial_plan,Automobile_Trade_Repair,plus,11,11,0,0,0,100.0,0.0,0.0,0.0,245.00000000000000000000,963.14706390693384970000,0.00000000000000000000,216.76395588383563916290,1424.91101979076948886290,129.5373654355245
2025-10-01,2025-11-01,1,persona_x_initial_plan,Automobile_Trade_Repair,start,22,22,0,0,0,100.0,0.0,0.0,0.0,209.00000000000000000000,353.13913122050684010000,0.00000000000000000000,51.69512078191780849190,613.83425200242464859190,27.901556909201123
2025-10-01,2025-11-01,1,persona_x_initial_plan,BTP,business,8,7,1,0,0,87.5,12.5,0.0,0.0,560.00000000000000000000,914.15417812216303000000,0.00000000000000000000,120.89737300602741221000,1595.05155112819044221000,199.3814438910238
2025-10-01,2025-11-01,1,persona_x_initial_plan,BTP,free,73,69,4,0,0,94.52,5.48,0.0,0.0,0.00000000000000000000,1483.53893611026554447600,48.00000000000000000000,3468.37902423232863376050,4999.91796034259417823650,68.49202685400815
2025-10-01,2025-11-01,1,persona_x_initial_plan,BTP,plus,68,64,4,0,0,94.12,5.88,0.0,0.0,1375.15483870900000000000,3086.94542488656914100000,3.08000000000000000000,1323.83972152273998047097,5789.01998511830912147097,85.13264683997512
2025-10-01,2025-11-01,1,persona_x_initial_plan,BTP,start,91,89,2,0,0,97.8,2.2,0.0,0.0,919.86524137900000000000,2492.75651369276361292000,3.62000000000000000000,4617.34386005315113700513,8033.58561512491474992513,88.28116060576829
2025-10-01,2025-11-01,1,persona_x_initial_plan,Bankers_Insurance,free,8,7,1,0,0,87.5,12.5,0.0,0.0,0.00000000000000000000,35.74141447436281370000,0.00000000000000000000,50.67411570465754134730,86.41553017902035504730,10.801941272377544
2025-10-01,2025-11-01,1,persona_x_initial_plan,Bankers_Insurance,start,7,7,0,0,0,100.0,0.0,0.0,0.0,62.00000000000000000000,47.95747870362110060000,206.36000000000000000000,35.66813417369863390000,351.98561287731973450000,50.28365898247425
2025-10-01,2025-11-01,1,persona_x_initial_plan,Bikers_Drivers,business,5,5,0,0,0,100.0,0.0,0.0,0.0,400.00000000000000000000,181.72856557581781666000,0.86000000000000000000,39.65921613479451903800,622.24778171061233569800,124.44955634212246
2025-10-01,2025-11-01,1,persona_x_initial_plan,Bikers_Drivers,free,36,33,2,0,1,91.67,5.56,0.0,2.78,0.00000000000000000000,335.28743882226317338000,16.00000000000000000000,74.28003884328767277734,425.56747766555084615734,11.821318824043079
2025-10-01,2025-11-01,1,persona_x_initial_plan,Bikers_Drivers,plus,26,23,3,0,0,88.46,11.54,0.0,0.0,509.90000000000000000000,1138.10209897369616830000,0.26000000000000000000,102.96408483452056611019,1751.22618380821673441019,67.35485322339295
2025-10-01,2025-11-01,1,persona_x_initial_plan,Bikers_Drivers,start,33,31,2,0,0,93.94,6.06,0.0,0.0,305.42000000000000000000,329.50950864506135378000,0.00000000000000000000,48.91611350027397608700,683.84562214533532986700,20.722594610464707
2025-10-01,2025-11-01,1,persona_x_initial_plan,Cleaning_CallCenters,free,4,4,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.68629771835616449518,1.68629771835616449518,0.4215744295890411
2025-10-01,2025-11-01,1,persona_x_initial_plan,Cleaning_CallCenters,start,2,2,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,11.14929716700051100000,0.00000000000000000000,21.94162023890411500000,55.09091740590462600000,27.545458702952313
2025-10-01,2025-11-01,1,persona_x_initial_plan,Consultant,business,2,2,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,52.80054874528553900000,0.00000000000000000000,4.62610742356164370000,137.42665616884718270000,68.7133280844236
2025-10-01,2025-11-01,1,persona_x_initial_plan,Consultant,free,80,77,3,0,0,96.25,3.75,0.0,0.0,0.00000000000000000000,657.52455089896281915700,16.80000000000000000000,575.93237561643840094120,1250.25692651540122009820,15.628211581442514
2025-10-01,2025-11-01,1,persona_x_initial_plan,Consultant,plus,15,15,0,0,0,100.0,0.0,0.0,0.0,325.44821428599999800000,919.36757272370543754000,0.00000000000000000000,158.66971067561643783900,1403.48549768532187337900,93.56569984568813
2025-10-01,2025-11-01,1,persona_x_initial_plan,Consultant,start,105,103,2,0,0,98.1,1.9,0.0,0.0,973.67715239200000000000,1031.53570222846481599000,24.90000000000000000000,1681.58137078684932653011,3711.69422540731414252011,35.34946881340299
2025-10-01,2025-11-01,1,persona_x_initial_plan,Developer_IT,free,35,31,4,0,0,88.57,11.43,0.0,0.0,10.19000000000000000000,145.52694551922093404300,2.40000000000000040000,314.22124880328769379140,472.33819432250862823440,13.495376980643103
2025-10-01,2025-11-01,1,persona_x_initial_plan,Developer_IT,plus,13,12,1,0,0,92.31,7.69,0.0,0.0,253.33333333300000000000,24.72914576440121600000,0.00000000000000000000,132.29699200712330770000,410.35947110452452370000,31.566113161886502
2025-10-01,2025-11-01,1,persona_x_initial_plan,Developer_IT,start,43,41,1,0,1,95.35,2.33,0.0,2.33,401.24193548400000000000,325.41536150208773420700,1.60000000000000000000,226.12937524767125355500,954.38667223375898776200,22.195038889157185
2025-10-01,2025-11-01,1,persona_x_initial_plan,Media_Publishing,free,15,14,1,0,0,93.33,6.67,0.0,0.0,0.00000000000000000000,60.02531385852831400000,8.00000000000000000000,15.81153318136986288219,83.83684703989817688219,5.589123135993211
2025-10-01,2025-11-01,1,persona_x_initial_plan,Media_Publishing,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,219.60826701074754000000,0.00000000000000000000,51.93147547287672700000,296.53974248362426700000,296.53974248362425
2025-10-01,2025-11-01,1,persona_x_initial_plan,Media_Publishing,start,18,17,1,0,0,94.44,5.56,0.0,0.0,158.00000000000000000000,344.27070085351473451200,4.66000000000000000000,704.52571989260287753000,1211.45642074611761204200,67.30313448589543
2025-10-01,2025-11-01,1,persona_x_initial_plan,Medical_Professionals,free,5,5,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,8.50881716189164190000,4.00000000000000000000,63.17862675726027170000,75.68744391915191360000,15.137488783830383
2025-10-01,2025-11-01,1,persona_x_initial_plan,Medical_Professionals,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,5.08483562845228220000,0.00000000000000000000,5.52047244712328760000,35.60530807557556980000,35.60530807557557
2025-10-01,2025-11-01,1,persona_x_initial_plan,Medical_Professionals,start,8,8,0,0,0,100.0,0.0,0.0,0.0,88.00000000000000000000,48.52529408562924790000,0.00000000000000000000,65.92692791506850231300,202.45222200069775021300,25.30652775008722
2025-10-01,2025-11-01,1,persona_x_initial_plan,Others,business,6,5,1,0,0,83.33,16.67,0.0,0.0,400.00000000000000000000,301.51394834651976100000,0.00000000000000000000,146.36460928054795608400,847.87855762706771708400,141.31309293784463
2025-10-01,2025-11-01,1,persona_x_initial_plan,Others,free,59,58,1,0,0,98.31,1.69,0.0,0.0,17.85000000000000000000,411.95533232440605748000,4.80000000000000000000,309.91302803123288130076,744.51836035563893878076,12.618955260265066
2025-10-01,2025-11-01,1,persona_x_initial_plan,Others,plus,34,32,2,0,0,94.12,5.88,0.0,0.0,514.90000000000000000000,470.22665222761100179230,0.49999999999999994000,87.24558450630136950421,1072.87223673391237123651,31.55506578629154
2025-10-01,2025-11-01,1,persona_x_initial_plan,Others,start,92,90,2,0,0,97.83,2.17,0.0,0.0,879.35483871000000000000,1559.30108583978394893000,1.82000000000000000000,414.18299625917809847238,2854.65892080896204740238,31.028901313140892
2025-10-01,2025-11-01,1,persona_x_initial_plan,Professeur,free,12,12,0,0,0,100.0,0.0,0.0,0.0,12.38384615400000000000,40.32414442658287751000,4.00000000000000000000,38.65865886082191976932,95.36664944140479727932,7.947220786783734
2025-10-01,2025-11-01,1,persona_x_initial_plan,Professeur,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3.99907945205479590000,28.99907945205479590000,28.999079452054797
2025-10-01,2025-11-01,1,persona_x_initial_plan,Professeur,start,21,21,0,0,0,100.0,0.0,0.0,0.0,207.00000000000000000000,331.71753473785062779000,0.00000000000000000000,98.80184757205479065700,637.51938230990541844700,30.35806582428121
2025-10-01,2025-11-01,1,persona_x_initial_plan,Repair,free,3,3,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,4.83234121322501320000,0.00000000000000000000,0.33930434246575342860,5.17164555569076662860,1.7238818518969223
2025-10-01,2025-11-01,1,persona_x_initial_plan,Repair,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,12.57056988296976000000,0.00000000000000000000,0.15667021698630137000,37.72724009995606137000,37.72724009995606
2025-10-01,2025-11-01,1,persona_x_initial_plan,Repair,start,4,4,0,0,0,100.0,0.0,0.0,0.0,33.00000000000000000000,21.07734262641285260000,0.00000000000000000000,29.78193401643836171000,83.85927664285121431000,20.964819160712803
2025-10-01,2025-11-01,1,persona_x_initial_plan,Restauration,free,9,9,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,77.32859013426455790000,4.81999999999999940000,26.83309693589041440820,108.98168707015497170820,12.10907634112833
2025-10-01,2025-11-01,1,persona_x_initial_plan,Restauration,plus,12,11,1,0,0,91.67,8.33,0.0,0.0,178.23333333300000000000,141.31304263404937620000,2.00000000000000000000,110.19953470027398456300,431.74591066732336076300,35.97882588894361
2025-10-01,2025-11-01,1,persona_x_initial_plan,Restauration,start,7,7,0,0,0,100.0,0.0,0.0,0.0,84.48129032300000000000,56.12049209545408180000,0.00000000000000000000,21.65485539835616434300,162.25663781681024614300,23.17951968811575
2025-10-01,2025-11-01,1,persona_x_initial_plan,Retail,business,1,0,1,0,0,0.0,100.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0
2025-10-01,2025-11-01,1,persona_x_initial_plan,Retail,free,49,48,1,0,0,97.96,2.04,0.0,0.0,15.04730769200000000000,613.50970871024938268900,25.64000000000000040000,134.03299994958903836720,788.23001635183842145620,16.086326864323233
2025-10-01,2025-11-01,1,persona_x_initial_plan,Retail,plus,25,25,0,0,0,100.0,0.0,0.0,0.0,470.39139784900000000000,480.24079566156653223000,8.00000000000000000000,140.31516559068492191739,1098.94735910125145414739,43.95789436405006
2025-10-01,2025-11-01,1,persona_x_initial_plan,Retail,start,82,82,0,0,0,100.0,0.0,0.0,0.0,797.30107526800000000000,667.76062906075529706000,27.92000000000000000000,425.56987801041103044709,1918.55158233916632750709,23.396970516331297
2025-10-01,2025-11-01,1,persona_x_initial_plan,Wholesale,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.26646523945205480000,88.26646523945205480000,88.26646523945206
2025-10-01,2025-11-01,1,persona_x_initial_plan,Wholesale,free,6,6,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.49799936567316180000,0.00000000000000000000,173.35325232219173588330,173.85125168786489768330,28.97520861464415
2025-10-01,2025-11-01,1,persona_x_initial_plan,Wholesale,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,75.00000000000000000000,216.24285719217610000000,0.00000000000000000000,6.45341854684931560300,297.69627573902541560300,99.23209191300846
2025-10-01,2025-11-01,1,persona_x_initial_plan,Wholesale,start,13,13,0,0,0,100.0,0.0,0.0,0.0,126.00000000000000000000,97.36039619769306827000,6.00000000000000000000,153.61614166904110528290,382.97653786673417355290,29.459733682056477
2025-10-01,2025-12-01,2,initial_plan,ALL,business,28,22,6,0,0,78.57,21.43,0.0,0.0,1644.00000000000000000000,1127.90574528473600968000,2.00000000000000000000,271.36560949808227338069,3045.27135478281828306069,108.75969124224352
2025-10-01,2025-12-01,2,initial_plan,ALL,free,409,377,31,0,1,92.18,7.58,0.0,0.24,139.62000000000000000000,3788.86069546143230997500,931.62000000000000220000,5670.66183174082430678225,10530.76252720225661895725,25.74758564108131
2025-10-01,2025-12-01,2,initial_plan,ALL,plus,211,184,27,0,0,87.2,12.8,0.0,0.0,3777.47999999900000000000,6184.83772426280959102500,359.45999999999999800000,2357.55643451013817604363,12679.33415877194776506863,60.09163108422724
2025-10-01,2025-12-01,2,initial_plan,ALL,start,548,518,29,0,1,94.53,5.29,0.0,0.18,5347.49994971199999600000,9326.80534078137000986200,744.98000000000000000000,8649.71759708383973436024,24069.00288757720974022224,43.92153811601681
2025-10-01,2025-12-01,2,overall,ALL,ALL,1196,1101,93,0,2,92.06,7.78,0.0,0.17,10908.59994971099999600000,20428.40950579034792054200,2038.06000000000000020000,16949.30147283288449056681,50324.37092833423240730881,42.07723321767076
2025-10-01,2025-12-01,2,persona,Automobile_Trade_Repair,ALL,53,49,4,0,0,92.45,7.55,0.0,0.0,873.00000000000000000000,1837.08661673017853342000,195.80000000000000050000,586.27013771780845509429,3492.15675444798698901429,65.88975008392428
2025-10-01,2025-12-01,2,persona,BTP,ALL,240,218,22,0,0,90.83,9.17,0.0,0.0,2761.54249999999999600000,4686.78682829942420691800,334.65999999999999340000,8262.92741076055155172702,16045.91673905997574804502,66.8579864127499
2025-10-01,2025-12-01,2,persona,Bankers_Insurance,ALL,15,14,1,0,0,93.33,6.67,0.0,0.0,42.00000000000000000000,561.11359397697409840000,246.64000000000000000000,198.60919470082214805610,1048.36278867779624645610,69.89085257851976
2025-10-01,2025-12-01,2,persona,Bikers_Drivers,ALL,100,83,16,0,1,83.0,16.0,0.0,1.0,929.18000000000000000000,2016.94058471811684884000,327.78000000000000000000,301.46994846246587942093,3575.37053318058272826093,35.753705331805826
2025-10-01,2025-12-01,2,persona,Cleaning_CallCenters,ALL,6,6,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,3.58554622705177110000,4.00000000000000000000,24.89172982136987094200,54.47727604842164204200,9.079546008070274
2025-10-01,2025-12-01,2,persona,Consultant,ALL,202,194,8,0,0,96.04,3.96,0.0,0.0,1442.90161637900000000000,3344.05068544610186585200,245.24000000000000130000,3324.46729085479606592020,8356.65959267989793307220,41.36960194395989
2025-10-01,2025-12-01,2,persona,Developer_IT,ALL,91,79,11,0,1,86.81,12.09,0.0,1.1,666.46833333300000000000,628.83477202895956628300,76.02000000000000100000,963.56390517863057040244,2334.88701054059013768544,25.658099016929558
2025-10-01,2025-12-01,2,persona,Media_Publishing,ALL,34,33,1,0,0,97.06,2.94,0.0,0.0,201.42750000000000000000,364.23536584860953730000,49.20000000000000000000,585.63240897863039579031,1200.49527482723993309031,35.30868455374235
2025-10-01,2025-12-01,2,persona,Medical_Professionals,ALL,14,14,0,0,0,100.0,0.0,0.0,0.0,113.00000000000000000000,137.87515496651041058000,12.32000000000000000000,356.93875346465776046200,620.13390843116817104200,44.29527917365487
2025-10-01,2025-12-01,2,persona,Others,ALL,191,176,15,0,0,92.15,7.85,0.0,0.0,1743.38000000000000000000,2248.55354566343135563100,237.70000000000000200000,962.91491867123332043982,5192.54846433466467807082,27.186117614317617
2025-10-01,2025-12-01,2,persona,Professeur,ALL,34,32,2,0,0,94.12,5.88,0.0,0.0,302.00000000000000000000,236.67312605951609807000,40.30000000000000000000,224.40370890904117829330,803.37683496855727636330,23.628730440251687
2025-10-01,2025-12-01,2,persona,Repair,ALL,8,7,1,0,0,87.5,12.5,0.0,0.0,69.00000000000000000000,43.74608675589156640000,1.60000000000000000000,16.00279461589041851090,130.34888137178198491090,16.293610171472746
2025-10-01,2025-12-01,2,persona,Restauration,ALL,28,27,1,0,0,96.43,3.57,0.0,0.0,278.23333333300000000000,369.87637176702506424500,49.44000000000000200000,119.27229083506855576330,816.82199593509362200830,29.172214140539058
2025-10-01,2025-12-01,2,persona,Retail,ALL,157,149,8,0,0,94.9,5.1,0.0,0.0,1219.46666666600000000000,3360.64641135852127262300,177.36000000000000000000,720.47384073369901998640,5477.94691875822029260940,34.891381648141525
2025-10-01,2025-12-01,2,persona,Wholesale,ALL,23,20,3,0,0,86.96,13.04,0.0,0.0,245.00000000000000000000,588.40481594403572488000,40.00000000000000000000,301.46313912821929975780,1174.86795507225502463780,51.08121543792413
2025-10-01,2025-12-01,2,persona_x_initial_plan,Automobile_Trade_Repair,business,5,5,0,0,0,100.0,0.0,0.0,0.0,419.00000000000000000000,298.82182766378620700000,1.56000000000000000000,14.74033973041096009669,734.12216739419716709669,146.82443347883944
2025-10-01,2025-12-01,2,persona_x_initial_plan,Automobile_Trade_Repair,free,15,14,1,0,0,93.33,6.67,0.0,0.0,0.00000000000000000000,350.11265881246199927000,54.86000000000000050000,90.02322193808223724900,494.99588075054423701900,32.999725383369615
2025-10-01,2025-12-01,2,persona_x_initial_plan,Automobile_Trade_Repair,plus,11,10,1,0,0,90.91,9.09,0.0,0.0,245.00000000000000000000,861.70925811852797840000,117.96000000000000000000,452.46004300931524151000,1677.12930112784321991000,152.46630010253122
2025-10-01,2025-12-01,2,persona_x_initial_plan,Automobile_Trade_Repair,start,22,20,2,0,0,90.91,9.09,0.0,0.0,209.00000000000000000000,326.44287213540234875000,21.42000000000000000000,29.04653304000001623860,585.90940517540236498860,26.63224568979102
2025-10-01,2025-12-01,2,persona_x_initial_plan,BTP,business,8,6,2,0,0,75.0,25.0,0.0,0.0,480.00000000000000000000,186.26612896100911560000,0.00000000000000000000,189.92256329643840808200,856.18869225744752368200,107.02358653218094
2025-10-01,2025-12-01,2,persona_x_initial_plan,BTP,free,73,68,5,0,0,93.15,6.85,0.0,0.0,11.03000000000000000000,546.28496318487907247000,127.07999999999999740000,3172.71088363726129786372,3857.10584682214036773372,52.83706639482384
2025-10-01,2025-12-01,2,persona_x_initial_plan,BTP,plus,68,58,10,0,0,85.29,14.71,0.0,0.0,1355.90000000000000000000,2124.48662366535990908800,131.39999999999999600000,975.37286449589097172170,4587.15948816125087680970,67.45822776707722
2025-10-01,2025-12-01,2,persona_x_initial_plan,BTP,start,91,86,5,0,0,94.51,5.49,0.0,0.0,914.61249999999999600000,1829.74911248817610976000,76.18000000000000000000,3924.92109933096087405960,6745.46271181913697981960,74.12596386614436
2025-10-01,2025-12-01,2,persona_x_initial_plan,Bankers_Insurance,free,8,8,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,30.25472411416875850000,8.00000000000000000000,155.66316788712349495610,193.91789200129225345610,24.23973650016153
2025-10-01,2025-12-01,2,persona_x_initial_plan,Bankers_Insurance,start,7,6,1,0,0,85.71,14.29,0.0,0.0,42.00000000000000000000,530.85886986280533990000,238.64000000000000000000,42.94602681369865310000,854.44489667650399300000,122.063556668072
2025-10-01,2025-12-01,2,persona_x_initial_plan,Bikers_Drivers,business,5,4,1,0,0,80.0,20.0,0.0,0.0,185.00000000000000000000,70.62327053559836590000,0.44000000000000000000,32.35580367561644864900,288.41907421121481454900,57.68381484224297
2025-10-01,2025-12-01,2,persona_x_initial_plan,Bikers_Drivers,free,36,31,4,0,1,86.11,11.11,0.0,2.78,0.00000000000000000000,194.58514442938717290000,184.84000000000000000000,103.64813726136991482430,483.07328169075708772430,13.418702269187698
2025-10-01,2025-12-01,2,persona_x_initial_plan,Bikers_Drivers,plus,26,19,7,0,0,73.08,26.92,0.0,0.0,457.18000000000000000000,489.76363800221961710000,44.66000000000000000000,91.59432499616442103333,1083.19796299838403813333,41.66146011532247
2025-10-01,2025-12-01,2,persona_x_initial_plan,Bikers_Drivers,start,33,29,4,0,0,87.88,12.12,0.0,0.0,287.00000000000000000000,1261.96853175091169294000,97.84000000000000000000,73.87168252931509491430,1720.68021428022678785430,52.14182467515839
2025-10-01,2025-12-01,2,persona_x_initial_plan,Cleaning_CallCenters,free,4,4,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,4.00000000000000000000,8.15224837808219654200,12.15224837808219654200,3.038062094520549
2025-10-01,2025-12-01,2,persona_x_initial_plan,Cleaning_CallCenters,start,2,2,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,3.58554622705177110000,0.00000000000000000000,16.73948144328767440000,42.32502767033944550000,21.162513835169722
2025-10-01,2025-12-01,2,persona_x_initial_plan,Consultant,business,2,1,1,0,0,50.0,50.0,0.0,0.0,80.00000000000000000000,398.46542176018983000000,0.00000000000000000000,3.87017103397260390000,482.33559279416243390000,241.16779639708122
2025-10-01,2025-12-01,2,persona_x_initial_plan,Consultant,free,80,76,4,0,0,95.0,5.0,0.0,0.0,8.08000000000000000000,1056.90396839645290247200,133.48000000000000130000,716.05427844164419798890,1914.51824683809710176090,23.931478085476215
2025-10-01,2025-12-01,2,persona_x_initial_plan,Consultant,plus,15,15,0,0,0,100.0,0.0,0.0,0.0,319.80000000000000000000,804.41192523566581510000,25.66000000000000000000,211.91715610301381937500,1361.78908133867963447500,90.78593875591197
2025-10-01,2025-12-01,2,persona_x_initial_plan,Consultant,start,105,102,3,0,0,97.14,2.86,0.0,0.0,1035.02161637900000000000,1084.26937005379331828000,86.10000000000000000000,2392.62568527616544465630,4598.01667170895876293630,43.79063496865675
2025-10-01,2025-12-01,2,persona_x_initial_plan,Developer_IT,free,35,28,7,0,0,80.0,20.0,0.0,0.0,19.51000000000000000000,162.52824431671634005000,59.62000000000000100000,440.43677738575362000950,682.09502170246996105950,19.48842919149914
2025-10-01,2025-12-01,2,persona_x_initial_plan,Developer_IT,plus,13,12,1,0,0,92.31,7.69,0.0,0.0,253.33333333300000000000,99.17146210211465393000,1.90000000000000000000,145.43510663123297667000,499.83990206634763060000,38.44922323587289
2025-10-01,2025-12-01,2,persona_x_initial_plan,Developer_IT,start,43,39,3,0,1,90.7,6.98,0.0,2.33,393.62500000000000000000,367.13506561012857230300,14.50000000000000000000,377.69202116164397372294,1152.95208677177254602594,26.812839227250528
2025-10-01,2025-12-01,2,persona_x_initial_plan,Media_Publishing,free,15,14,1,0,0,93.33,6.67,0.0,0.0,0.00000000000000000000,101.05593677621147510000,38.62000000000000000000,13.63193111616439063031,153.30786789237586573031,10.22052452615839
2025-10-01,2025-12-01,2,persona_x_initial_plan,Media_Publishing,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,132.68496406372989000000,0.00000000000000000000,46.65115133260276500000,204.33611539633265500000,204.33611539633264
2025-10-01,2025-12-01,2,persona_x_initial_plan,Media_Publishing,start,18,18,0,0,0,100.0,0.0,0.0,0.0,176.42750000000000000000,130.49446500866817220000,10.58000000000000000000,525.34932652986324016000,842.85129153853141236000,46.82507175214064
